,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
EXOG,127.4949364499862,-0.01185379285252185,0.18644313502232895,-0.06357859650398072,0.9493057747704716,0.9897905112446742
EXOSC1,346.5820718854042,-0.007754898179476624,0.17220196129167775,-0.04503373899639438,0.96408041639435,0.9931936650760689
EXOSC10,387.88995469164075,0.24911386065787797,0.2136935722502644,1.1657527085846626,0.24371444268538744,0.679146436971386
EXOSC2,253.438059725711,0.47481312982552226,0.21664485691762816,2.1916658284948523,0.028403644871542122,0.2344536237422355
EXOSC3,213.30349020392532,0.384462730598816,0.19588929296870147,1.9626531127469238,0.04968649471217008,0.3238706901994736
EXOSC4,260.43727570293424,0.36421309552266395,0.18016262586459764,2.0215796354810607,0.043219797646891586,0.30248083866739506
EXOSC5,114.26279630785618,0.03977060170256985,0.2514835001002161,0.15814398036738506,0.8743433453106926,0.9753257863851905
EXOSC7,324.3357581302921,-0.034200915867025825,0.1559516750872847,-0.21930457526592062,0.826412798103675,0.9638408344093583
EXOSC8,233.3657277742651,0.39681446705185364,0.24492000946760856,1.6201798616390042,0.10519364607161438,0.46935451119224436
EXOSC9,185.66143327920707,0.03945278446441562,0.289378864229189,0.1363360954833553,0.8915555902062026,0.9766807480881743
EXT1,6661.282966422719,-0.07322789128631065,0.2024371722039134,-0.3617314472884888,0.7175527246613016,0.9327430597544225
EXT2,10.393816046382252,0.7697512861834404,0.5012569118893575,1.5356422383924107,0.12462614881074725,0.5091424149051014
EXTL1,78.7006752318598,0.064672393709956,0.3463072527310458,0.18674859737974597,0.8518577511084104,0.9713267868323376
EXTL2,290.4759873088872,0.42242569592731705,0.24669328316353312,1.7123518342706188,0.0868318496586144,0.42864156777789136
EXTL3,133.10900431128022,0.19152889044233284,0.20499942948822025,0.9342898705644376,0.3501543880057948,0.7701348951907112
EYA3,443.0590665261037,0.11222364700487707,0.1598748585697565,0.7019468102041304,0.4827123349746286,0.8449672663418594
EZH1,169.7668741484639,-0.4600236047496721,0.19007858397392643,-2.4201758826905753,0.015513001773817649,0.16263167150243205
EZH2,149.78060554587586,0.3467536677779975,0.18881123762637247,1.8365096915691428,0.06628231007371377,0.3744062943973192
EZR,1843.9075387790003,0.38455317492068464,0.2316690937710094,1.659924371702303,0.09692966784012999,0.45091947110914565
F10,73.75055401952423,-0.9708079919360348,0.24523767367483557,-3.9586413351125005,7.537733114143436e-05,0.0027751346411952933
F2R,789.1389995839043,-0.40934358603284504,0.274055693523635,-1.4936510924832969,0.1352668378164801,0.5322031913117066
F2RL1,15.98311447066229,1.9006903573066114,0.4575513968332062,4.154047764822978,3.266449435656597e-05,0.0014232742308104528
F2RL2,336.42182896480216,0.19107485360805876,0.17200881496772127,1.1108433811599445,0.26663576987820814,0.7004504888122689
F3,451.9235150716465,-0.3007184007177133,0.15554514095419228,-1.9333191565673802,0.05319689336196135,0.3348417506303728
FABP3,35.961219350674845,0.2849258392493028,0.3245527119247211,0.8779031226070615,0.37999629448796624,0.7891645341469045
FABP5,155.48156937488056,0.8899157157229932,0.1995235833377633,4.460203154112866,8.188199910207349e-06,0.0004674034847826617
FADD,547.2858626304624,0.3344238170497101,0.1872344791469308,1.7861230398022663,0.07407933844675496,0.39666234407548134
FADS1,205.87935749150353,0.16414554925041008,0.20629000957794305,0.7957028534064349,0.4262047679633886,0.8153541480768577
FADS2,500.2781528992104,0.30855959058318555,0.19111932268358076,1.6144866267344415,0.10642191527813058,0.4728005404216554
FADS3,755.3353081194847,-0.17897940572371537,0.148451026161385,-1.205646133622156,0.2279539629663102,0.6590750732232259
FAF1,451.39851356837653,0.02321106500486277,0.14792442222581523,0.15691164890561296,0.8753144790875075,0.9753257863851905
FAF2,54.53043758580363,0.2669986610684589,0.44847227314709043,0.5953515458042339,0.5516085071617347,0.8796485011217204
FAH,119.1334803632879,-0.09903504175499704,0.20795650329988424,-0.4762295969757834,0.6339108160070317,0.9088828833914078
FAHD1,17.845681970119273,-0.1717208816558392,0.39592399498244396,-0.4337218350796183,0.6644904486229348,0.9177894364428735
FAHD2A,175.9274843778966,0.17171920323980344,0.19300977465433564,0.8896917451322772,0.37363142771055213,0.7861225527806851
FAHD2B,15.516225443683881,-0.6330464395739765,0.501611859253243,-1.2620244675163823,0.20693998227675137,0.6362196420788702
FAIM2,49.166980822589075,-1.4938223647575943,0.49401233614802065,-3.0238564008450206,0.002495748699665657,0.04565432885915219
FAM100A,692.2432059167335,0.06110248970625862,0.25113847819595575,0.24330198281516302,0.8077714684739303,0.9575577707036099
FAM100B,661.9371486578233,0.2337176351120545,0.28794195708243775,0.8116831512857334,0.4169734646766293,0.8083529824639313
FAM102A,210.79210776172178,-0.323801457303447,0.22117523633294744,-1.464004120316664,0.14319282255386462,0.5460899429544257
FAM102B,85.91831265557343,-0.25075044763519394,0.27325140178592666,-0.9176547530820697,0.35879964299297884,0.7765048273747179
FAM103A1,106.37409461252865,0.03924517733808858,0.2418376644273219,0.16227901237395015,0.8710861413054484,0.9753257863851905
FAM104A,135.78725727416173,-0.18658370483586512,0.2760646170383846,-0.6758696816619644,0.4991233885109324,0.8527700510731882
FAM104B,83.07759194432583,0.20747907338468197,0.23575895106906639,0.8800474910659924,0.3788335828535053,0.787933328602544
FAM105B,73.23313534621136,-0.21893477339851572,0.28165745282568316,-0.7773086463790954,0.4369766950115551,0.8207731487219269
FAM106A,7.705429594433548,-0.349152837923762,0.6924030177543997,-0.5042624439392739,0.6140769650550368,0.900508189939915
